time,x,y,z,Rx,Ry,Rz
383.750000000053,0.2090020333962913,-1.7843768245261273,24.27629590779341,-0.0032352833643157254,-0.006133671268508978,0.7758201054672889
383.800000000053,0.20772904947397064,-1.7657822631693445,24.279600625656443,-0.003254591287477458,-0.006169766600782455,0.7756007756256253
383.850000000053,0.20598772349708805,-1.7476065700856362,24.282748569338167,-0.0032771774997991114,-0.006204009402433617,0.7753763136907629
383.900000000053,0.20377930817960666,-1.7298624794113953,24.285731608685936,-0.0033030128390362508,-0.006236326562120525,0.7751470181051837
383.950000000053,0.2011054311481718,-1.7125621742695494,24.288541736035768,-0.0033320642784283507,-0.0062666490449909025,0.774913189512155
384.00000000005303,0.19796816419111163,-1.6957171375137827,24.29117103746455,-0.0033642947371576673,-0.006294912387406154,0.7746751305730459
384.05000000005305,0.19437008293278213,-1.67933803593052,24.293611673706422,-0.003399663082747121,-0.006321057080980889,0.7744331460075008
384.10000000005306,0.19031430438504737,-1.6634346382131961,24.2958558808579,-0.0034381241779956385,-0.006345028870380502,0.7741875428475229
384.15000000005307,0.1858044734256601,-1.648015762055903,24.29789600656784,-0.003479628863107808,-0.006366778950844737,0.7739386309527897
384.2000000000531,0.18084641014611447,-1.6330978673682837,24.299724930981867,-0.003524144226533616,-0.006386246942788074,0.7736867235105143
384.2500000000531,0.17544516304243774,-1.6186903911449368,24.301335448534402,-0.0035716210365801023,-0.0064033882731239665,0.7734321382299549
384.3000000000531,0.16960606723450367,-1.6048011383048846,24.302720594655597,-0.003622003497106981,-0.006418166081092181,0.773175198021823
384.3500000000531,0.1633348251484169,-1.591437036572337,24.303873728445183,-0.0036752316891465494,-0.0064305490768274695,0.7729162319776891
384.4000000000531,0.15663744261397272,-1.5786043796471056,24.304788618330605,-0.003731242292916884,-0.006440510702824817,0.7726555765175208
384.45000000005314,0.14952011282280242,-1.566308973611452,24.305459541345414,-0.0037899688154048893,-0.006448028586936971,0.7723935766435039
384.50000000005315,0.14198934090365634,-1.55455658303675,24.30588126244612,-0.003851340374812851,-0.006453084532201861,0.7721305861418162
384.55000000005316,0.1340514894483833,-1.5433538837610952,24.306049150814033,-0.003915284037798189,-0.006455665348245064,0.7718669725003298
384.60000000005317,0.12571372041018858,-1.5327044984896114,24.30595872754317,-0.003981724725922482,-0.006455762974152597,0.7716031109221803
384.6500000000532,0.11698405624537589,-1.5226108741244728,24.3056056638936,-0.0040505853143102954,-0.006453375069054846,0.7713393866474958
384.7000000000532,0.10787133780102787,-1.513074538502726,24.304985872267622,-0.0041217868503059,-0.006448505024307129,0.7710761960617122
384.7500000000532,0.0983851165413927,-1.5040964656188662,24.30409566048442,-0.004195249311128455,-0.006441161045271814,0.7708139477704198
384.8000000000532,0.08853535728600082,-1.495677121166846,24.302931897952362,-0.004270892243490214,-0.006431355253287451,0.7705530640027481
384.8500000000532,0.07833225973286129,-1.4878165277273858,24.301492125723655,-0.004348633893423562,-0.006419103673085096,0.7702939811704349
384.90000000005324,0.06778610801255303,-1.4805143893434778,24.299774649677815,-0.004428390752141575,-0.006404425840911813,0.7700371501200848
384.95000000005325,0.05690718347754409,-1.4737699514126261,24.29777849881559,-0.004510074701848689,-0.006387346356359938,0.7697830356599432
