time,x,y,z
0.0,0.0,0.0,0.0
0.05,241788.66830870017,0.0,0.0
0.1,749636.2348159155,16.85933347090826,-56.823714076701194
0.15000000000000002,1513403.6305998252,99.21697855619996,-338.2550779370425
0.2,2360794.4979981286,300.53019643886444,-1009.9568185570141
0.25,3111874.8679794264,643.4068731736139,-2089.135345240824
0.3,3616324.724357778,1099.3721400941834,-3394.925540570974
0.35,3782378.846355002,1586.0853023039363,-4616.4611334584
0.39999999999999997,3592248.4019299056,1991.6508416810973,-5440.761306294053
0.44999999999999996,3101655.81133553,2196.6815657695834,-5663.66827428023
0.49999999999999994,2424045.5460173897,2131.161042387861,-5247.387566990274
0.5499999999999999,1704579.0432087285,1816.929672462732,-4333.856806145921
0.6,1088717.7057041978,1380.0191734283928,-3233.9700768693765
0.65,691672.272716889,1026.201448104632,-2391.208122018383
0.7000000000000001,576363.8820694286,986.4107672487996,-2309.4202391958033
0.7500000000000001,742839.7156917778,1448.5562050647711,-3431.2349702448487
0.8000000000000002,1132069.6764177997,2488.2494764439625,-5986.475439555564
0.8500000000000002,1641456.2817050496,4027.320176551205,-9857.999292665341
0.9000000000000002,2148919.900118294,5834.475728070648,-14533.00720527954
0.9500000000000003,2539425.3019220335,7571.347060476227,-19180.946330465962
1.0000000000000002,2729026.5975036644,8874.730361707954,-22850.397482786175
1.0500000000000003,2680580.014833298,9450.831049840514,-24720.23520409896
1.1000000000000003,2408744.9660221143,9157.091107525282,-24334.182439669014
1.1500000000000004,1973731.0012040162,8049.929511242847,-21749.849226336937
1.2000000000000004,1465856.4343524217,6383.9738289060415,-17562.111973350773
1.2500000000000004,984791.0424902117,4559.707609693861,-12795.996444090993
1.3000000000000005,618083.6991031582,3030.1598636289773,-8693.474621179605
1.3500000000000005,423533.30529069714,2190.196532337102,-6438.052129469728
1.4000000000000006,418943.6646344518,2277.074437217909,-6872.190126931459
1.4500000000000006,580979.1472906481,3307.701577176083,-10268.61516599871
1.5000000000000007,852819.128117232,5069.245745968189,-16214.870131016669
1.5500000000000007,1158347.0318726958,7165.945924365828,-23650.506785014288
1.6000000000000008,1419444.0818751568,9111.325593048652,-31064.65072759057
1.6500000000000008,1572497.2530862356,10442.735321630882,-36819.238850198206
1.7000000000000008,1580728.5049065691,10829.91856269266,-39526.66420058763
1.7500000000000009,1440029.147600126,10151.007948605919,-38389.619666785184
1.800000000000001,1177589.7764518857,8518.359245235146,-33418.07761533786
1.850000000000001,844061.149386102,6249.339399601218,-25463.917733201117
1.900000000000001,501407.1453408408,3789.978580876368,-16062.329903615957
1.950000000000001,209211.5487938812,1610.3137533547565,-7109.580990229484
2.000000000000001,12478.238548569594,97.55597890951539,-449.44456644201654
2.0500000000000007,-66647.46229958365,-527.9066555332687,2542.2684847318624
2.1000000000000005,-31929.50692679951,-255.58145502495756,1288.8393980292665
2.1500000000000004,89675.45172933336,723.5168473930618,-3827.2478411468514
2.2,255271.66482676403,2070.449293110695,-11508.892511083792
2.25,415992.2124847799,3382.589596410921,-19793.303677736967
2.3,527553.9954658902,4288.590781021834,-26464.517510435693
2.3499999999999996,559069.2049220834,4530.937769613716,-29537.745851507276
2.3999999999999995,498423.1305694847,4015.7521296662126,-27706.190864299846
2.4499999999999993,353515.86240141356,2823.2498328622396,-20654.68092821594
2.499999999999999,149190.21724476485,1177.389258768832,-9153.062134037755
2.549999999999999,-78964.09146693719,-613.8237184030721,5082.546470869263
2.5999999999999988,-292438.37878745806,-2231.4691679285147,19730.756496404094
2.6499999999999986,-458066.81273836363,-3418.4148714584317,32370.17997161998
