time,x,y,z
0.0,0.0,0.0,0.0
0.05,-169506.12157074045,271168.6404990931,1634056.4418773185
0.1,-337982.3846905767,540615.5999122853,3259820.8514013225
0.15000000000000002,-456739.41665346664,730301.8348081122,4406946.624576287
0.2,-468835.9915905059,749320.258784939,4523905.621388619
0.25,-395947.3635571768,632806.0559366569,3820846.580115683
0.3,-300231.04843470466,480255.28572690254,2899269.661083783
0.35,-235502.20895174824,377477.41741938016,2278251.0951593393
0.39999999999999997,-219348.9828397149,352606.6909487379,2127711.905431999
0.44999999999999996,-235961.44566217138,380465.8256257073,2295446.300929257
0.49999999999999994,-257811.52040433785,416628.4766400043,2513133.1487407014
0.5499999999999999,-266556.5485537564,431039.2529208147,2599284.5881562917
0.6,-260856.85442611994,421271.50626190496,2539323.996126406
0.65,-251107.0678848293,404265.72656617744,2435617.780739335
0.7000000000000001,-248717.75463902613,398666.42636298575,2400687.578349571
0.7500000000000001,-258089.839323817,411630.34125220095,2477650.110504782
0.8000000000000002,-275308.75312431046,436895.50590716995,2628751.2200745475
0.8500000000000002,-292474.11275652866,461948.53398424725,2778637.8216584013
0.9000000000000002,-303478.9420338317,477229.9679355865,2869761.5867492706
0.9500000000000003,-307280.8948678243,481166.4035670914,2892630.6153975492
1.0000000000000002,-307310.4727601421,479126.8552555431,2879515.592540192
1.0500000000000003,224569.43054267528,-348495.99620165874,-2093760.066627884
1.1000000000000003,-308470.3332743917,477198.8616663856,2871108.2589375954
1.1500000000000004,-309857.27640118066,477813.9865142051,2879180.950461927
1.2000000000000004,-283982.5294896274,436364.5830235616,2633358.054162052
1.2500000000000004,-252499.84058767196,386543.53304796875,2336092.1664153174
1.3000000000000005,-217747.94754736632,332154.87645823165,2010185.2062147595
1.3500000000000005,-185142.7541939253,281557.7662148407,1706204.0109943294
1.4000000000000006,-161158.9200995063,244523.00730775247,1483564.6337721844
1.4500000000000006,-150569.43715498346,228122.4445481266,1385557.2370216837
1.5000000000000007,-154724.95015591115,234250.08704084542,1424108.95988012
1.5500000000000007,-171227.8795616704,259193.88994410072,1576966.274959627
1.6000000000000008,-194876.6267968081,295055.9775833896,1796185.4073168614
1.6500000000000008,-219393.78979124618,332345.11059663974,2023877.6416598847
1.7000000000000008,-239306.12114503383,362824.85998481594,2209626.1681579496
1.7500000000000009,-251407.66621420393,381739.89339332294,2324174.8207786763
1.800000000000001,-255426.43184382253,388814.47512960434,2365616.756576699
1.850000000000001,-253757.4651536572,387824.9836769487,2356802.8574773488
1.900000000000001,-250385.02638993575,384975.4975200441,2335340.4318577438
1.950000000000001,-249353.25674239616,386637.15014155465,2339648.660054154
2.000000000000001,-253285.37922529527,397155.85564450093,2395482.0982851787
2.0500000000000007,-262427.76368787105,417356.6203957588,2506888.534038981
2.1000000000000005,-274477.2933186373,444076.54997320886,2653719.5110280286
2.1500000000000004,-285230.6565839514,470822.0392308719,2796258.173182213
2.2,-289759.4621155657,489225.202940256,2884834.098764777
2.25,-283802.73921547626,491017.347305607,2872374.9583978327
2.3,-265050.72552023793,470224.3750334722,2727596.6055703107
2.3499999999999996,-234105.57857531117,425408.17346842185,2447219.684421299
2.3999999999999995,-194906.17562067,361539.15437630925,2064624.4838575893
2.4499999999999993,-154342.7214543035,290493.89040001715,1650033.944509991
2.499999999999999,-120858.88516991514,228868.51790613282,1296779.8517096906
2.549999999999999,-102178.52514695168,192725.8635870306,1093149.6306668716
2.5999999999999988,-102961.18913038501,191397.97778018992,1090827.559559052
2.6499999999999986,-123451.69642946997,223972.646639806,1287024.3783758073
2.6999999999999984,-159694.98499651163,280499.02705583535,1629690.019933993
2.7499999999999982,-205014.19087842482,346597.8096742084,2040021.9528688814
2.799999999999998,-251792.29643289515,408198.8394836264,2436860.857471149
2.849999999999998,-292920.65165865724,454471.4937562141,2753359.2788025546
2.8999999999999977,-322537.27011915843,478556.5674632817,2942766.858222989
