time,x,y,z
0.0,0.0,0.0,0.0
0.05,307525.9323318733,491966.82819415565,3074380.9287676564
0.1,335119.08746410167,536069.5140739408,3350279.8294442836
0.15000000000000002,341877.53429655946,546831.1451651887,3417934.0416933848
0.2,344173.839482289,550486.7134424022,3441254.190035024
0.25,344485.6346949366,551023.4466429111,3445147.497467354
0.3,343932.53364185465,550240.3717143345,3440853.643937164
0.35,343365.4001693551,549498.1823574398,3436877.6207204615
0.39999999999999997,342824.0287573592,548856.832270251,3433593.1656880355
0.44999999999999996,342511.57315509784,548638.362880712,3433014.528290894
0.49999999999999994,342423.89424856455,548835.2248049038,3435092.366491744
0.5499999999999999,342424.5435914644,549230.6444989167,3438466.4769340036
0.6,342316.1042557849,549512.1449991557,3441175.58768674
0.65,341688.9076527687,549026.9671553185,3439124.847920358
0.7000000000000001,340761.90204987774,548131.5398000383,3434537.6053943294
0.7500000000000001,339343.63095360907,546521.9030147296,3425498.920986308
0.8000000000000002,337428.65546424617,544189.8800757864,3411948.8945228606
0.8500000000000002,335114.5641106481,541290.4263101553,3394851.5633660783
0.9000000000000002,332558.97152491624,538073.3940443426,3375767.775626086
0.9500000000000003,329941.45150423876,534823.4419553359,3356478.647642087
1.0000000000000002,327425.2827048209,531799.498116113,3338605.62406302
1.0500000000000003,325122.35103056027,529178.8096121835,3323258.708858653
1.1000000000000003,323077.8015401997,527032.2592155407,3310880.570798898
1.1500000000000004,321264.402526179,525315.0880200095,3301186.883263441
1.2000000000000004,319601.07085619564,523896.1544303546,3293349.4197699386
1.2500000000000004,317961.05177229625,522570.1660119484,3286072.3355299174
1.3000000000000005,316211.89188641746,521121.898400888,3277995.7785105673
1.3500000000000005,314243.7140047064,519371.80385655735,3267983.0795206036
1.4000000000000006,311990.2652652026,517210.3046866272,3255337.2101479187
1.4500000000000006,309438.64736545814,514614.111408422,3239904.2291952013
1.5000000000000007,306632.3181761236,511651.826014987,3222109.4602398276
1.5500000000000007,303656.1588557163,508460.294622011,3202809.224563269
1.6000000000000008,300619.4397509134,505217.4556275342,3183120.0136475237
1.6500000000000008,297632.2790578321,502104.09653236583,3164177.4059382738
1.7000000000000008,294785.7821912076,499271.11148424086,3146929.420541536
1.7500000000000009,292121.6896844184,496788.1616905974,3131812.454225382
1.800000000000001,289635.05806224275,494647.4563038532,3118774.3592002518
1.850000000000001,287295.08102531626,492797.8035340692,3107489.177810396
1.900000000000001,285044.3513193317,491142.73490211536,3097344.936139457
1.950000000000001,282812.0510636658,489562.04581973876,3087579.6249473533
2.000000000000001,280526.7986076965,487933.05156530824,3077415.630519882
2.0500000000000007,278154.88725863746,486196.6865935853,3066477.0391827673
2.1000000000000005,275643.21180731605,484258.0709096892,3054162.9392376672
2.1500000000000004,273007.316375024,482140.7833848698,3040620.3721038913
2.2,270278.59296514466,479895.6827137609,3026169.1237357827
2.25,267535.4288880817,477657.3577842941,3011657.3951402977
2.3,264931.9697950895,475698.52249574766,2998803.8850572975
2.3499999999999996,262400.0996479782,473896.3771637806,2986833.409191288
2.3999999999999995,259975.8419312997,472314.111169611,2976144.5294634136
2.4499999999999993,257726.10639034887,471073.3815684591,2967503.1405672748
2.499999999999999,255606.95538986492,470095.862568973,2960414.058981797
2.549999999999999,253595.85374877488,469341.6045179529,2954624.3284497745
2.5999999999999988,251651.72975429374,468736.01550602785,2949663.166328001
2.6499999999999986,249748.18997783132,468230.7289274624,2945225.519663158
2.6999999999999984,247843.76436958957,467748.051774145,2940822.5272324225
2.7499999999999982,245898.0163273111,467210.1207363945,2935965.6134620607
2.799999999999998,243870.3311257935,466536.2777308265,2930150.0111776735
2.849999999999998,241850.0705864923,465893.8301550712,2924428.261511313
2.8999999999999977,239857.50283600713,465319.83626151754,2919033.3548034653
2.9499999999999975,237887.45486212854,464801.96862894227,2913888.914075475
2.9999999999999973,235981.6913585285,464419.2356057933,2909491.482919175
3.049999999999997,234169.54995486286,464228.17659288534,2906195.308818319
3.099999999999997,232467.66119230862,464261.7443130245,2904205.8235582374
3.149999999999997,230877.679855422,464524.1529278179,2903547.948535882
3.1999999999999966,229388.23816075549,464993.8802927816,2904085.5478770537
3.2499999999999964,227986.03865525703,465645.46615426044,2905658.205134104
3.2999999999999963,226642.0684317994,466420.8272053726,2907902.577257529
3.349999999999996,225338.1505348817,467282.86287456314,2910587.362475319
3.399999999999996,224060.73109952413,468203.11956727406,2913536.051980295
3.4499999999999957,222808.02675285988,469176.93234011857,2916720.8821361354
3.4999999999999956,221591.66669018607,470227.7800438055,2920289.1518398
3.5499999999999954,220372.56028721025,471271.2999459461,2923718.603959277
3.599999999999995,219183.30379677442,472374.2875720625,2927426.7842111345
3.649999999999995,218021.9876218995,473530.53719474724,2931377.311231351
3.699999999999995,216901.2014720277,474764.9533574427,2935726.5652346425
3.7499999999999947,215831.14656218837,476097.947151016,2940602.502946657
3.7999999999999945,214815.8096255069,477536.41088105703,2946049.501497305
3.8499999999999943,213856.9576126154,479082.438153981,2952082.4239829592
3.899999999999994,212951.0498038503,480726.2299913076,2958643.1292859665
3.949999999999994,212095.6156042944,482460.12481616496,2965687.258419475
3.999999999999994,211277.50553302845,484251.9115540774,2973020.2227126067
4.049999999999994,210487.57201983174,486077.2651661653,2980497.4235622566
4.099999999999993,209719.8953448799,487918.3536685682,2988015.4447318786
4.149999999999993,208971.1857321246,489762.56549569743,2995504.009553774
4.199999999999993,208239.9673129425,491600.93831376167,3002915.9873600155
4.249999999999993,207526.67491578424,493427.93801337125,3010226.3855673997
4.299999999999993,206836.23972462863,495248.0044524806,3017471.9422848895
4.3499999999999925,206159.89995976083,497032.12671897886,3024486.365029607
4.399999999999992,205548.63760508053,498894.8778376295,3031977.574831857
4.449999999999992,204979.77125365706,500773.9687569088,3039576.5238739867
4.499999999999992,204457.20330306998,502670.3898426416,3047300.6271247687
4.549999999999992,203982.88768466466,504580.2312762382,3055138.038293629
4.599999999999992,203559.7433726119,506501.89993073745,3063091.342264684
4.6499999999999915,203188.9761855352,508429.7046907859,3071138.518553942
4.699999999999991,202866.7028150947,510345.2437658757,3079181.074491909
4.749999999999991,202590.41198901556,512233.47064180044,3087141.204690053
4.799999999999991,202357.56012268976,514079.31088461855,3094941.0856669573
4.849999999999991,202166.89049504296,515871.1233935851,3102523.4802018944
4.899999999999991,202019.15368986095,517602.72619668883,3109863.575053301
4.94999999999999,201920.53299502458,519282.42834034405,3117022.8261626884
4.99999999999999,201869.84790181956,520900.94194900105,3123955.4354136875
5.04999999999999,201868.88877858798,522456.9130423639,3130662.869227201
5.09999999999999,201921.4716894837,523954.8428269179,3137180.545930043
5.14999999999999,202031.82332397247,525401.3724099603,3143555.295231199
5.1999999999999895,202201.91384483172,526798.4170522171,3149804.239886816
5.249999999999989,202431.9299374663,528144.3639503326,3155922.102947533
5.299999999999989,202735.73533845958,529474.4089844946,3162122.233861485
5.349999999999989,203085.61069719098,530716.3653958127,3167975.329786346
5.399999999999989,203483.6202890486,531876.4905052473,3173520.232487997
5.449999999999989,203927.1539541101,532949.7118678018,3178727.0459100353
5.4999999999999885,204412.53747665128,533928.8836011677,3183552.6623437656
5.549999999999988,204936.08669704362,534807.4335280597,3187956.675010327
5.599999999999988,205494.98209890153,535581.5359426306,3191914.418269656
5.649999999999988,206087.1269251469,536249.6411608099,3195414.2343534706
5.699999999999988,206711.53046123142,536813.3958680889,3198463.0218183133
5.749999999999988,207368.00262228167,537276.7880113074,3201081.202453051
5.799999999999987,208056.67643420617,537644.8664010516,3203295.1681865775
5.849999999999987,208777.73036520884,537922.9894880321,3205132.8922446994
5.899999999999987,209533.02906875193,538120.9989392954,3206648.893100396
5.949999999999987,210316.90413231537,538229.4821536425,3207782.9011082575
5.999999999999987,211127.11945748262,538248.0388705364,3208528.3451503795
6.0499999999999865,211972.88534768976,538205.401203292,3209052.382965897
6.099999999999986,212870.55223891084,538147.7077939706,3209626.4162845677
6.149999999999986,213757.8176752873,537922.8691548357,3209339.50991179
6.199999999999986,214649.18894126266,537573.3581545594,3208441.1169028566
6.249999999999986,215550.3031896911,537118.7384853739,3207044.16381019
6.299999999999986,216492.09434275996,536640.784857233,3205633.3698897073
6.349999999999985,217429.00659739735,536030.8004362412,3203556.2117799236
6.399999999999985,218374.71032433998,535327.4477179464,3201040.6147484845
6.449999999999985,219333.67854883437,534546.135534425,3198175.5155004743
6.499999999999985,220308.23591020572,533696.7125046449,3195016.707148238
6.549999999999985,221271.79985606426,532719.2273269063,3191201.9797184886
6.5999999999999845,222315.97184455057,531838.5234363709,3188074.7767806468
6.649999999999984,223374.00440271292,530896.8654923994,3184687.5954449885
6.699999999999984,224450.03726274098,529907.779392519,3181119.5460910737
6.749999999999984,225523.17960087204,528825.8472007018,3177095.7050374886
6.799999999999984,226622.42580251614,527723.2626425416,3173047.203591771
6.849999999999984,227737.99499341345,526580.6109723111,3168854.969970184
6.8999999999999835,228866.66002783514,525394.0655060015,3164493.5483777057
6.949999999999983,230008.40174176262,524167.21830448933,3159982.0725869625
6.999999999999983,231162.5065584808,522902.0146884193,3155329.699580112
7.049999999999983,232336.44773767778,521618.76202159433,3150656.405138433
7.099999999999983,233519.76216512156,520297.37418708054,3145838.1359956623
7.149999999999983,234716.57616453068,518950.63625089923,3140949.214356642
7.199999999999982,235929.62219785282,517588.0613433448,3136044.1597878165
7.249999999999982,237162.7019549667,516221.39760616416,3131190.9810852027
7.299999999999982,238418.65980035817,514860.1706865989,3126444.2111638677
7.349999999999982,239693.7599666082,513499.7295461395,3121772.2081780806
7.399999999999982,240986.48955188665,512140.55087420775,3117174.1373669063
7.4499999999999815,242303.06285991537,510799.74538031546,3112750.0825254386
7.499999999999981,243655.80630787587,509506.7860641049,3108675.8640981317
7.549999999999981,245029.2575723175,508232.6996598549,3104771.011374643
7.599999999999981,246419.62666003004,506973.5648995299,3101007.4261548086
7.649999999999981,247825.8340620649,505731.26431243814,3097392.201072919
7.699999999999981,249248.57110471174,504511.3505034884,3093954.7181043783
7.7499999999999805,250689.97845593264,503322.2679197103,3090742.0026213713
7.79999999999998,252183.64064537402,502234.9953022194,3088185.5730613368
7.84999999999998,253679.86904370552,501154.1833229384,3085694.6565204132
7.89999999999998,255192.73907422184,500112.3976875031,3083464.286614558
7.94999999999998,256727.43024343942,499124.11972587835,3081578.532961061
7.99999999999998,258287.10922955413,498199.6903202118,3080096.0842798236
8.04999999999998,259871.6087016089,497342.89336975967,3079035.2419243744
8.09999999999998,261478.07063010999,496552.3635833509,3078382.4974846933
8.14999999999998,263103.8602679965,495827.205487093,3078127.280438509
8.199999999999982,264746.3068440283,495166.4208529941,3078258.4853117354
8.249999999999982,266404.37715004676,494571.9589302085,3078783.5059866477
8.299999999999983,268073.6708899075,494039.3399885062,3079669.949441446
8.349999999999984,269753.80185777554,493571.36700961343,3080930.966940143
8.399999999999984,271444.3566595854,493170.5154289393,3082577.997903604
8.449999999999985,273148.1255554942,492844.928061043,3084658.124944341
8.499999999999986,274867.02166422666,492600.6007494289,3087205.690491691
8.549999999999986,276603.2395859889,492443.69949088845,3090256.5672553526
8.599999999999987,278355.00245107186,492373.07490597223,3093801.0897272187
8.649999999999988,280119.3539814175,492385.40644353756,3097816.164129723
8.699999999999989,281892.81159244943,492476.4045679198,3102272.766277847
8.74999999999999,283672.1797004229,492642.2412633921,3107144.924232914
8.79999999999999,285452.68955296103,492876.30808498454,3112389.262851223
8.84999999999999,287231.6121873212,493175.47949358297,3117984.4987132098
8.899999999999991,289003.8054544099,493532.407570106,3123882.781995165
8.949999999999992,290766.9584710878,493944.52451991045,3130066.594835624
8.999999999999993,292515.2988528708,494403.2995787276,3136480.712970545
9.049999999999994,294248.3264506286,494909.056791197,3143126.090146486
9.099999999999994,295965.4284020917,495461.8035728305,3150001.7875678064
9.149999999999995,297666.902799805,496062.9911328121,3157116.113863597
9.199999999999996,299349.0778850356,496707.4232437908,3164435.091820527
9.249999999999996,301009.79621911614,497392.501146914,3171941.1677394374
9.299999999999997,302647.1640253394,498116.1427526732,3179619.9542377037
9.349999999999998,304256.32302905706,498871.50744201784,3187426.528898854
9.399999999999999,305831.25387514994,499649.9916818105,3195304.5126321916
9.45,307366.2490101017,500443.6329851567,3203201.415976706
9.5,308856.4510821928,501245.93454353104,3211073.9525809274
9.55,310297.98418450006,502052.0366750704,3218889.168264576
9.600000000000001,311686.36562611273,502856.1144305535,3226607.788886949
9.650000000000002,313013.11688052554,503645.9267215943,3234149.20248792
9.700000000000003,314286.4039180777,504436.05445487023,3241604.8366905884
9.750000000000004,315502.36230846564,505221.55615275324,3248940.9527427843
9.800000000000004,316658.2865499331,505999.3682931685,3256135.749128039
9.850000000000005,317784.2310116464,506818.6929743717,3263503.8805705085
9.900000000000006,318827.88441234437,507597.68117415824,3270515.9229554255
9.950000000000006,319797.34041629353,508350.6244907514,3277261.6633221703
10.000000000000007,320694.8642623264,509082.4617310264,3283770.7033734317
10.050000000000008,321516.3331804322,509787.95407743554,3290006.979046621
10.100000000000009,322248.97966403555,510448.1344172492,3295845.7767245076
10.15000000000001,322902.73817918636,511079.96486918826,3301394.2992039886
10.20000000000001,323468.7435408658,511670.5291174154,3306566.8556478578
10.25000000000001,323943.70837019617,512215.6183952498,3311334.128579215
10.300000000000011,324333.9098145197,512726.004863278,3315763.7845688397
10.350000000000012,324633.74934458395,513193.5495366315,3319801.377405266
10.400000000000013,324815.5477316307,513575.04477355484,3323165.713662774
10.450000000000014,324913.55096554774,513925.5564045109,3326210.710431898
10.500000000000014,324927.2857071591,514244.6394544821,3328932.0491466457
10.550000000000015,324831.8947536686,514493.04795724683,3331074.564217186
10.600000000000016,324635.49857176247,514683.4393462718,3332719.385310262
10.650000000000016,324339.78016328585,514818.152429282,3333880.9541707127
10.700000000000017,323943.0068656746,514893.943604341,3334537.743071434
10.750000000000018,323446.27327039634,514911.88213296403,3334696.359536478
10.800000000000018,322849.62219644233,514871.1796046699,3334351.5998996086
10.85000000000002,322176.0186875972,514807.46706621605,3333734.365110922
10.90000000000002,321386.64051234873,514657.6891443308,3332436.586641444
10.95000000000002,320493.8671906041,514439.9721390423,3330576.7923372164
11.000000000000021,319503.5562276868,514161.9191286204,3328205.3705941774
11.050000000000022,318425.25201221695,513836.9555112252,3325410.556767811
11.100000000000023,317252.2670061499,513452.240875878,3322110.764791512
11.150000000000023,315988.5199527658,513011.7465036699,3318333.5792937623
11.200000000000024,314637.75494770904,512519.01511936967,3314104.077437034
11.250000000000025,313203.41602826305,511976.95975981007,3309443.503740944
11.300000000000026,311689.09152626543,511388.5884932948,3304373.962015283
11.350000000000026,310096.9563067991,510754.42407579976,3298901.7736226167
11.400000000000027,308429.44896754506,510075.31155223236,3293035.5374292163
11.450000000000028,306693.2132082535,509358.95802598936,3286828.3389866045
11.500000000000028,304882.3385745387,508592.0829189997,3280198.0794543787
11.55000000000003,303003.7542804846,507782.5746791741,3273199.495902832
11.60000000000003,301062.73529011663,506935.56889638974,3265869.5795867774
11.65000000000003,299063.9471031453,506055.16170038277,3258238.686338692
11.700000000000031,297011.3187662552,505144.18924919696,3250329.127635756
11.750000000000032,294733.54084272246,503905.86327431456,3240236.6201768736
11.800000000000033,292540.5394314157,502864.9316177563,3231339.823682874
11.850000000000033,290327.8955172983,501841.09869935364,3222479.07578536
11.900000000000034,288085.84652641614,500814.1746907046,3213527.815886024
11.950000000000035,285815.6002845325,499782.63185400004,3204479.867485476
12.000000000000036,283510.6927953848,498731.4013662377,3195242.428050348
12.050000000000036,281190.99429819686,497691.70323048474,3186019.2889550054
12.100000000000037,278859.0210799807,496664.60454983317,3176820.680806351
12.150000000000038,276514.78872713604,495646.76863995474,3167628.7417815886
12.200000000000038,274160.9154893505,494639.5026182345,3158455.3633638667
12.250000000000039,271844.6061128004,493725.17022623966,3149829.508639577
12.30000000000004,269500.28755887086,492782.41838741687,3140979.569810845
12.35000000000004,267141.637420079,491832.23926890467,3132043.9675419196
12.400000000000041,264783.0710943534,490897.6165051963,3123172.8321329374
12.450000000000042,262429.81058590976,489985.10641945497,3114411.102805711
12.500000000000043,260088.9611848815,489105.3582581088,3105829.1253204956
12.550000000000043,257783.99495655712,488300.1010083501,3097694.4278590605
12.600000000000044,255521.35087170545,487580.01486348535,3090076.5236351406
12.650000000000045,253243.57597188983,486833.32117424713,3082269.42367414
12.700000000000045,250977.22024014834,486107.43818148307,3074577.306871644
12.750000000000046,248731.28900188147,485417.11610953417,3067096.2237607054
12.800000000000047,246512.83639158148,484773.7880910749,3059900.704837697
12.850000000000048,244321.3698516507,484174.37908403925,3052973.3376740837
12.900000000000048,242136.80914647324,483576.5826422753,3046049.6573014837
12.950000000000049,239999.19254065418,483057.98255639744,3039620.4122582157
13.00000000000005,237902.48772384788,482605.0867066176,3033601.534198286
13.05000000000005,235845.85247248164,482214.57331051177,3027973.4645183193
13.100000000000051,233829.77760419814,481885.8004616933,3022733.557932485
13.150000000000052,231854.43682126357,481617.4657039842,3017875.04063413
13.200000000000053,229921.10572240356,481410.55589894095,3013405.4732346986
13.250000000000053,228032.70588606683,481269.6095971672,3009354.5397629663
13.300000000000054,226183.8247194823,481181.6740528744,3005642.430441717
13.350000000000055,224375.93612195653,481148.1141331943,3002279.040149021
13.400000000000055,222610.67950501927,481170.71639629756,2999276.8116878457
13.450000000000056,220888.05156022962,481247.75382817513,2996626.211777216
13.500000000000057,219210.55609701065,481382.95156769175,2994351.6155318073
13.550000000000058,217578.04571555994,481574.28164786974,2992441.510434986
13.600000000000058,215991.14912879156,481821.367026442,2990894.6576325377
13.650000000000059,214452.01220934567,482127.2385002627,2989730.9133349494
13.70000000000006,212960.9661116347,482490.92653577146,2988945.214800696
13.75000000000006,211517.04950704213,482908.48631528666,2988514.0912629035
13.800000000000061,210119.7179859466,483376.8180995444,2988419.3732198444
13.850000000000062,208770.06082726357,483896.5264270027,2988665.806348562
13.900000000000063,207473.62584008617,484478.65511209576,2989322.494288976
13.950000000000063,206234.7927221097,485132.2956030036,2990445.742364971
14.000000000000064,205025.71557700558,485790.0943909007,2991621.4157884447
14.050000000000065,203884.4721454678,486539.84603028203,2993391.6742705167
14.100000000000065,202770.3379365322,487282.8156400281,2995149.65102616
14.150000000000066,201691.64664618808,488035.9096130453,2997001.115498849
14.200000000000067,200651.78171310612,488804.52007804683,2998980.6431510383
14.250000000000068,199652.65159886624,489590.5786958853,3001101.336492073
14.300000000000068,198695.94971810863,490395.5289450845,3003373.169153229
14.350000000000069,197784.04273726564,491222.5094642572,3005816.378486208
14.40000000000007,196915.27169489325,492064.6424937145,3008389.84087959
14.45000000000007,196094.77187062002,492932.23432572786,3011157.2562531237
14.500000000000071,195329.02381686744,493839.09781441296,3014203.691599595
