time,x,y,z,Rx,Ry,Rz
0.0,-9.0,0.0,-8.0,0.0,0.0,0.0
0.05,-8.998706153104237,-0.0011980584172057024,-8.004540154985476,-5.383148851005834e-06,-2.728266644783451e-05,5.5851482468124105e-06
0.1,-8.997091579778541,-0.0024647153840660248,-8.009917212831692,-1.916410697048936e-05,-6.675303730676933e-05,1.0212888959759772e-05
0.15000000000000002,-8.995524042304531,-0.0035427155949903978,-8.015449489737323,-4.326151005074987e-05,-0.00011550901213260865,1.2118228119155925e-05
0.2,-8.994287991402842,-0.004590628207128877,-8.020993959381205,-7.558871720938304e-05,-0.00017284599338039024,1.255106779969837e-05
0.25,-8.99361855722043,-0.005902189201172374,-8.026546380479576,-0.00011195161228291239,-0.00023865064055752616,1.3931499413660086e-05
0.3,-8.993661076615496,-0.007582424026457375,-8.03219262271599,-0.00014920149877327706,-0.0003131876298831279,1.7534984457834878e-05
0.35,-8.994441343728525,-0.009477293735494226,-8.038093786566282,-0.00018697262551644158,-0.000396991797664697,2.266716622254899e-05
0.39999999999999997,-8.9958666431044,-0.0112469903263895,-8.044445315493915,-0.00022663760375277333,-0.0004906562023285326,2.727205401164364e-05
0.44999999999999996,-8.997753489513535,-0.012573463948240583,-8.051426436758225,-0.0002689239584082853,-0.0005946089558834899,2.9506361668612507e-05
0.49999999999999994,-8.999873521443455,-0.013321269862652849,-8.059168122579672,-0.0003122901353948591,-0.0007089949583040058,2.895454130835161e-05
0.5499999999999999,-9.002003171688912,-0.013524978713354473,-8.067752241494363,-0.00035330040656462487,-0.0008337053755716208,2.648870746182196e-05
0.6,-9.003968063246042,-0.013255682557211847,-8.077229645127012,-0.0003884854954874456,-0.0009684923787587112,2.3158122903931682e-05
0.65,-9.00567513815745,-0.012475793099772705,-8.087636182498008,-0.00041602307098832835,-0.0011130638326991976,1.9114540226606596e-05
0.7000000000000001,-9.007127778320935,-0.011031812382051939,-8.098991255559099,-0.00043607663777835013,-0.0012670885293296916,1.3491993911347196e-05
0.7500000000000001,-9.00842119877833,-0.00875462858358608,-8.111283192472946,-0.00044975901135666755,-0.001430130033639753,5.145397044320969e-06
0.8000000000000002,-9.009718932358858,-0.005613655302764807,-8.124455345075217,-0.0004578838406838187,-0.0016015707426460582,-6.366519185799485e-06
0.8500000000000002,-9.011215930952169,-0.0016968496250065468,-8.138401602957861,-0.00046031817686225995,-0.0017805881365935473,-2.0572494141890094e-05
0.9000000000000002,-9.01309739780919,0.0028108999977253194,-8.152978255338411,-0.00045664155771505587,-0.001966204341404822,-3.6431582939093444e-05
0.9500000000000003,-9.015503052075722,0.007724387561384815,-8.1680239167009,-0.00044716198729802834,-0.0021573900322186847,-5.305312934527205e-05
1.0000000000000002,-9.018504553600287,0.012917824223578804,-8.183380351096122,-0.00043346042647036633,-0.0023531880624804934,-7.014112132850744e-05
1.0500000000000003,-9.022100195860588,0.018307833262716438,-8.19890810830998,-0.00041803011927963224,-0.0025528076573024024,-8.77936044359275e-05
1.1000000000000003,-9.026225935379614,0.02379496432378717,-8.214494472742793,-0.0004033927311015917,-0.0027556839163496703,-0.00010602572316116946
1.1500000000000004,-9.030778180557512,0.029220096589867593,-8.230055466228515,-0.00039137520717924046,-0.00296148210534883,-0.00012438623985568142
1.2000000000000004,-9.035641591729792,0.034375411829874636,-8.245534575285145,-0.0003830187504149704,-0.003170054668456537,-0.00014199248615677772
1.2500000000000004,-9.040715411472782,0.03905928494737643,-8.260899757764923,-0.0003790232645157909,-0.0033813617326430034,-0.00015792209119585126
1.3000000000000005,-9.045933510670977,0.043131095861519,-8.2761383281348,-0.00038022415436541604,-0.0035953705217052884,-0.0001716046351574157
1.3500000000000005,-9.051275141045863,0.04652674237523841,-8.291249377617062,-0.00038766973348174923,-0.0038119549223728645,-0.00018291760488521627
1.4000000000000006,-9.056766190983708,0.04923740564721731,-8.306236146814195,-0.00040226594023510333,-0.004030816968618571,-0.00019200682019781084
1.4500000000000006,-9.06247014097491,0.05127127840477283,-8.321101871757,-0.0004243064218410356,-0.0042514681179429276,-0.00019898671682337082
1.5000000000000007,-9.06847158640712,0.05263596050094399,-8.335853014420694,-0.00045327138958630385,-0.004473276883747157,-0.0002038088325864815
1.5500000000000007,-9.074855874236668,0.05334926894793917,-8.350509084469959,-0.0004880171838870055,-0.004695574102210523,-0.00020635133069275702
1.6000000000000008,-9.081689475931086,0.05346697187415504,-8.365114099511732,-0.0005271711205291247,-0.004917778543810865,-0.00020664911998909775
1.6500000000000008,-9.0890051068464,0.053094384957807314,-8.379743195740243,-0.0005694308854625973,-0.0051394974128801734,-0.00020500750366391127
1.7000000000000008,-9.096794871603294,0.05237170495624233,-8.39450092862379,-0.0006136082176832861,-0.005360568367692379,-0.0002019341539724394
1.7500000000000009,-9.105010683765016,0.05144813128876064,-8.409511043146171,-0.0006584910962977656,-0.005581040255972453,-0.0001980296988722269
1.800000000000001,-9.113573117897417,0.050451173608959135,-8.424902525452735,-0.0007027103559631835,-0.005801107908487749,-0.00019374779758167857
1.850000000000001,-9.122385049708306,0.04947499147637618,-8.440795587329452,-0.0007448157234427549,-0.00602102600940166,-0.00018934960048704082
1.900000000000001,-9.13134773945859,0.04858654724286611,-8.45729037425179,-0.0007835260026445346,-0.0062410269329191154,-0.0001849888459721885
1.950000000000001,-9.14037637947392,0.04783795860917034,-8.47445961910598,-0.0008179843758962556,-0.006461260132398677,-0.00018082456312174932
2.000000000000001,-9.149412307071756,0.04726721406344002,-8.492345668149651,-0.0008478661194159449,-0.006681764711757876,-0.00017703670542608142
